H_axis,H_data,H_fit,V_axis,V_data,V_fit
5.94488188976378,-0.17952100000000001,-0.1799606397144629,5.94488188976378,-0.176748,-0.178393116946651
5.984251968503937,-0.177805,-0.17822543238868815,5.984251968503937,-0.17490399999999998,-0.17654092939928254
6.0236220472440944,-0.17574399999999998,-0.17642591812619235,6.0236220472440944,-0.17305600000000002,-0.17462352414735333
6.062992125984252,-0.173608,-0.17456370444659336,6.062992125984252,-0.170971,-0.1726427187803366
6.102362204724409,-0.171266,-0.1726404459810525,6.102362204724409,-0.169111,-0.17060037990181004
6.141732283464567,-0.16902699999999998,-0.17065784202660728,6.141732283464567,-0.16701100000000002,-0.1684984202048492
6.181102362204724,-0.167838,-0.16861763404939667,6.181102362204724,-0.16491299999999998,-0.16633879549499356
6.2204724409448815,-0.16579,-0.16652160314190528,6.2204724409448815,-0.162675,-0.16412350166725187
6.259842519685039,-0.163565,-0.16437156743940656,6.259842519685039,-0.160416,-0.16185457164366537
6.299212598425196,-0.16126300000000002,-0.16216937950083637,6.299212598425196,-0.158126,-0.15953407227797758
6.338582677165355,-0.159551,-0.15991692365935645,6.338582677165355,-0.15551399999999999,-0.15716410123397606
6.377952755905512,-0.15715400000000002,-0.15761611334788883,6.377952755905512,-0.152825,-0.15474678384406823
6.417322834645669,-0.154748,-0.15526888840490627,6.417322834645669,-0.15044,-0.1522842699546304
6.456692913385827,-0.15292,-0.1528772123657567,6.456692913385827,-0.147676,-0.14977873076463408
6.496062992125984,-0.149954,-0.1504430697447781,6.496062992125984,-0.145304,-0.14723235566399634
6.535433070866142,-0.148226,-0.1479684633134256,6.535433070866142,-0.142565,-0.14464734907802945
6.574803149606299,-0.145551,-0.14545541137958706,6.574803149606299,-0.140151,-0.14202592732427727
6.6141732283464565,-0.143071,-0.1429059450732021,6.6141732283464565,-0.13675500000000002,-0.1393703154879215
6.653543307086614,-0.140169,-0.1403221056432304,6.653543307086614,-0.134246,-0.13668274432182106
6.692913385826771,-0.137589,-0.13770594177092826,6.692913385826771,-0.131359,-0.13396544717711445
6.732283464566929,-0.13489299999999999,-0.13505950690430157,6.732283464566929,-0.128968,-0.13122065697016555
6.771653543307086,-0.132378,-0.13238485661849309,6.771653543307086,-0.126167,-0.1284506031914724
6.811023622047244,-0.129226,-0.1296840460067487,6.811023622047244,-0.123816,-0.12565750896198197
6.850393700787402,-0.12684399999999998,-0.12695912710647844,6.850393700787402,-0.12109799999999998,-0.122843588142069
6.889763779527559,-0.123387,-0.12421214636479232,6.889763779527559,-0.11895399999999999,-0.12001104249823541
6.929133858267717,-0.121056,-0.1214451421477447,6.929133858267717,-0.115826,-0.11716205893238124
6.968503937007874,-0.117728,-0.11866014229736778,6.968503937007874,-0.11340800000000001,-0.11429880677827481
7.0078740157480315,-0.11522800000000001,-0.11585916174041082,7.0078740157480315,-0.11069,-0.11142343516962475
7.047244094488189,-0.112524,-0.11304420015253246,7.047244094488189,-0.107602,-0.10853807048391795
7.086614173228346,-0.10984,-0.11021723968151707,7.086614173228346,-0.10494200000000001,-0.10564481386594426
7.125984251968504,-0.107225,-0.10738024273290185,7.125984251968504,-0.102311,-0.10274573883467777
7.165354330708661,-0.103881,-0.10453514982121316,7.165354330708661,-0.09984520000000001,-0.09984288897692858
7.2047244094488185,-0.101721,-0.10168387748981637,7.2047244094488185,-0.09667819999999999,-0.09693827573091687
7.244094488188976,-0.0984791,-0.0988283163021851,7.244094488188976,-0.0936384,-0.09403387626265738
7.283464566929133,-0.095871,-0.09597032890719263,7.283464566929133,-0.0901843,-0.0911316314377722
7.322834645669292,-0.0932685,-0.09311174818082442,7.322834645669292,-0.0874838,-0.08823344389108084
7.362204724409449,-0.0900442,-0.09025437544650074,7.362204724409449,-0.0845707,-0.08534117619604398
7.4015748031496065,-0.0874714,-0.087399978775989,7.4015748031496065,-0.08223899999999999,-0.08245664913586373
7.440944881889764,-0.08429900000000001,-0.08455029137267521,7.440944881889764,-0.0791551,-0.07958164007777366
7.480314960629921,-0.0816701,-0.08170701003874982,7.480314960629921,-0.07655730000000001,-0.0767178814517778
7.519685039370079,-0.07890749999999999,-0.07887179372765261,7.519685039370079,-0.0735404,-0.07386705933482998
7.559055118110236,-0.0754047,-0.07604626218290954,7.559055118110236,-0.0708725,-0.07103081214117882
7.5984251968503935,-0.0732071,-0.07323199466428272,7.5984251968503935,-0.06857010000000001,-0.06821072941933887
7.637795275590551,-0.0703231,-0.07043052876194776,7.637795275590551,-0.0652316,-0.06540835075589144
7.677165354330708,-0.0674025,-0.06764335929920441,7.677165354330708,-0.0626254,-0.06262516478606195
7.716535433070866,-0.0646483,-0.06487193732402345,7.716535433070866,-0.060131,-0.05986260831077459
7.755905511811023,-0.061917400000000004,-0.06211766918953206,7.755905511811023,-0.0573286,-0.05712206551964038
7.795275590551181,-0.058961400000000004,-0.05938191572334324,7.795275590551181,-0.0546474,-0.054404867319099874
7.834645669291339,-0.0560155,-0.05666599148544156,7.834645669291339,-0.0524246,-0.05171229076471293
7.874015748031496,-0.0537321,-0.053971164114151454,7.874015748031496,-0.0494815,-0.04904555859636752
7.913385826771654,-0.0510661,-0.05129865375952902,7.913385826771654,-0.047329500000000004,-0.04640583887496586
7.952755905511811,-0.0481377,-0.04864963260334429,7.952755905511811,-0.0449294,-0.04379424471894441
7.9921259842519685,-0.0463177,-0.04602522446464692,7.9921259842519685,-0.0422827,-0.04121183413878795
8.031496062992126,-0.0436114,-0.043426504489745194,8.031496062992126,-0.0392722,-0.03865960996751359
8.070866141732283,-0.0411493,-0.04085449892526928,8.070866141732283,-0.037173599999999994,-0.03613851988492559
8.11023622047244,-0.038462600000000007,-0.03831018497283831,8.11023622047244,-0.0345983,-0.033649456533276105
8.149606299212598,-0.0359518,-0.03579449072370658,8.149606299212598,-0.0323282,-0.031193257721813132
8.188976377952756,-0.0332305,-0.033308295171627963,8.188976377952756,-0.0301869,-0.028770706717552448
8.228346456692913,-0.0306182,-0.030852428302047416,8.228346456692913,-0.027330399999999998,-0.026382532619476463
8.26771653543307,-0.028805400000000002,-0.028427671255607898,8.26771653543307,-0.0249079,-0.024029410813241676
8.307086614173228,-0.0260376,-0.026034756563847697,8.307086614173228,-0.022381099999999998,-0.021711963503363844
8.346456692913385,-0.0236024,-0.023674368454856737,8.346456692913385,-0.0202483,-0.019430760319750336
8.385826771653543,-0.021300600000000003,-0.021347143226564877,8.385826771653543,-0.0173943,-0.01718631899535889
8.4251968503937,-0.0187418,-0.01905366968524469,8.4251968503937,-0.0149444,-0.014979106111684355
8.464566929133857,-0.0167761,-0.016794489646732094,8.464566929133857,-0.0127012,-0.012809537908707237
8.503937007874015,-0.014787,-0.014570098497794351,8.503937007874015,-0.0106263,-0.01067798115588093
8.543307086614172,-0.0128089,-0.01238094581501259,8.543307086614172,-0.00837611,-0.008584754080688824
8.582677165354331,-0.0108881,-0.010227436038488524,8.582677165354331,-0.00683615,-0.00653012735126738
8.622047244094489,-0.00843336,-0.008109929197639407,8.622047244094489,-0.00530019,-0.004514325109565669
8.661417322834646,-0.00652403,-0.006028741686302949,8.661417322834646,-0.00359502,-0.002537526051496479
8.700787401574804,-0.0043658099999999995,-0.003984147084346343,8.700787401574804,-0.00255505,-0.0005998645505314038
8.740157480314961,-0.0025476599999999998,-0.001976377022946077,8.740157480314961,-0.0011516,0.0012985681788066847
8.779527559055119,-0.000466469,-5.622090691895232e-06,8.779527559055119,0.000757312,0.003157722881083458
8.818897637795276,0.00191975,0.0019279672223412314,8.818897637795276,0.0024940500000000003,0.004977591027233691
8.858267716535433,0.0048579899999999995,0.0038242795454100156,8.858267716535433,0.00516287,0.00675820355245936
8.89763779527559,0.006299300000000001,0.005683241615659106,8.89763779527559,0.00819843,0.008499629568181954
8.937007874015748,0.007761799999999999,0.007504817237254692,8.937007874015748,0.010670899999999999,0.010201975051438064
8.976377952755906,0.00975532,0.009289006213913022,8.976377952755906,0.0124777,0.011865381515052877
9.015748031496063,0.011293300000000001,0.011035843257615675,9.015748031496063,0.0136872,0.01349002466186297
9.05511811023622,0.0124911,0.012745396876271131,9.05511811023622,0.0148542,0.015076113026191516
9.094488188976378,0.0134095,0.014417768243043465,9.094488188976378,0.0149181,0.01662388660570365
9.133858267716535,0.0143313,0.016053090050025608,9.133858267716535,0.0154275,0.018133615486688563
9.173228346456693,0.016133099999999997,0.017651525348885574,9.173228346456693,0.0166796,0.019605598465728694
9.21259842519685,0.0174706,0.01921326638105924,9.21259842519685,0.016873199999999998,0.021040161670624564
9.251968503937007,0.0190017,0.020738533400005275,9.251968503937007,0.018575900000000003,0.022437657183348607
9.291338582677165,0.0200879,0.022227573487973884,9.291338582677165,0.0199828,0.023798461667700194
9.330708661417322,0.0219152,0.023680659369674402,9.330708661417322,0.0212039,0.02512297500423164
9.37007874015748,0.0256622,0.025098088225155073,9.37007874015748,0.022146199999999998,0.02641161893490724
9.409448818897637,0.0255576,0.026480180504134428,9.409448818897637,0.022825,0.027664835719847868
9.448818897637794,0.028010999999999998,0.02782727874394577,9.448818897637794,0.0237352,0.02888308680840227
9.488188976377952,0.0287093,0.029139746393176395,9.488188976377952,0.0246983,0.030066851526671153
9.52755905511811,0.0283076,0.03041796664299959,9.52755905511811,0.026298600000000002,0.031216625783496054
9.566929133858267,0.0293165,0.031662341268113445,9.566929133858267,0.0276029,0.032332920796807066
9.606299212598426,0.0301557,0.032873289479113034,9.606299212598426,0.0288537,0.033416261842107275
9.645669291338583,0.031192599999999997,0.03405124678803409,9.645669291338583,0.029747799999999998,0.03446718702475332
9.68503937007874,0.032718000000000004,0.035196663888717936,9.68503937007874,0.0303267,0.03548624607757456
9.724409448818898,0.0331006,0.03631000555355512,9.724409448818898,0.030292200000000002,0.03647399918525504
9.763779527559056,0.0346571,0.03739174954807531,9.763779527559056,0.0304838,0.03743101583678697
9.803149606299213,0.034621000000000006,0.03844238556475941,9.803149606299213,0.030987800000000003,0.038357873707187864
9.84251968503937,0.035396899999999995,0.03946241417735748,9.84251968503937,0.0312035,0.039255157569559954
9.881889763779528,0.036852800000000005,0.040452345816905405,9.881889763779528,0.0317785,0.04012345823845731
9.921259842519685,0.0373078,0.04141269977054154,9.921259842519685,0.0324907,0.04096337154541564
